timestamp,prediction,confidence,prob_correct,prob_bad_head_position,prob_bad_upperbody_position
2025-12-30 02:39:31.419926,Correct,0.8153464628441023,0.8153464628441023,0.0422702977707721,0.1423832393851253
2025-12-30 02:40:01.495422,Correct,0.8944068059879645,0.8944068059879645,0.008377167901084781,0.09721602611095032
2025-12-30 02:40:31.549542,Correct,0.850368838093928,0.850368838093928,0.03667944539327916,0.11295171651279266
2025-12-30 02:41:01.619200,Correct,0.8228360547450051,0.8228360547450051,0.05252801302919561,0.1246359322257991
2025-12-30 02:41:31.683536,Correct,0.88830052636002,0.88830052636002,0.009741276066462983,0.10195819757351669
2025-12-30 02:42:01.794416,Bad upperbody position,0.554324723285497,0.3429603909253612,0.10271488578914167,0.554324723285497
2025-12-30 02:42:31.811514,Bad upperbody position,0.5593890489095411,0.5593890489095411,0.03797917653133308,0.40263177455912574
2025-12-30 02:43:01.942850,Correct,0.8847703277343242,0.8847703277343242,0.011375801458083123,0.10385387080759234
2025-12-30 02:43:31.988741,Correct,0.9334548600728035,0.9334548600728035,0.013288556134040968,0.0532565837931555
2025-12-30 02:44:02.095971,Bad upperbody position,0.5544744743183039,0.17623304181624264,0.2692924838654534,0.5544744743183039
2025-12-30 02:44:32.235095,Correct,0.9493031649224356,0.9493031649224356,0.019321778260763135,0.03137505681680107
2025-12-30 02:45:02.346953,Correct,0.976747535999098,0.976747535999098,0.00980857404822933,0.013443889952672532
2025-12-30 02:45:32.410068,Bad head position,0.9752857142857142,0.0,0.9752857142857142,0.02471428571428571
2025-12-30 02:46:02.505418,Correct,0.9625471545153532,0.9625471545153532,0.019989154426101798,0.01746369105854481
2025-12-30 02:46:32.549547,Correct,0.962427936180891,0.962427936180891,0.019337105325975875,0.018234958493133245
2025-12-30 02:47:02.575326,Correct,0.9332605405382149,0.9332605405382149,0.02468515570554799,0.04205430375623706
2025-12-30 02:47:32.698320,Correct,0.8718521116267375,0.8718521116267375,0.008536143271479578,0.11961174510178298
2025-12-30 02:48:02.809147,Correct,0.44619299465239365,0.38464080707044834,0.16916619827715798,0.44619299465239365
2025-12-30 02:48:32.939473,Correct,0.8457409496459829,0.8457409496459829,0.023307589124628096,0.13095146122938886
2025-12-30 02:49:21.708088,Correct,0.6273381723937342,0.6273381723937342,0.03354520081973579,0.3391166267865298
2025-12-30 02:49:51.797384,Correct,0.8241067029150253,0.8241067029150253,0.03262786486151016,0.1432654322234642
2025-12-30 02:50:21.944817,Correct,0.8505881529462772,0.8505881529462772,0.01424595244948188,0.13516589460424078
2025-12-30 02:50:52.069498,Correct,0.42521339329749147,0.42521339329749147,0.3388315056391882,0.23595510106332024
2025-12-30 02:51:22.194318,Correct,0.9232022916852166,0.9232022916852166,0.014642416049098614,0.06215529226568459
2025-12-30 02:51:52.309700,Correct,0.9652998356206727,0.9652998356206727,0.009880700745224957,0.024819463634102604
2025-12-30 02:52:22.432009,Bad head position,0.8435753968253968,0.0,0.8435753968253968,0.15642460317460313
2025-12-30 02:52:52.441572,Correct,0.9288420393016865,0.9288420393016865,0.02018495236197717,0.05097300833633604
2025-12-30 02:53:22.544154,Bad head position,0.5792300144300144,0.1938181243327585,0.5792300144300144,0.2269518612372271
2025-12-30 02:53:52.653758,Correct,0.9203620508629072,0.9203620508629072,0.052820716590196735,0.026817232546895716
2025-12-30 02:54:22.670757,Bad head position,0.44156712732382775,0.2881647226187657,0.44156712732382775,0.2702681500574068
2025-12-30 02:54:52.750015,Correct,0.9004895095310123,0.9004895095310123,0.03433052212994111,0.06517996833904634
2025-12-30 02:55:22.773899,Correct,0.7619064121021317,0.7619064121021317,0.06156633837698145,0.17652724952088683
2025-12-30 02:55:52.828615,Correct,0.8593770672834731,0.8593770672834731,0.011992097684127194,0.12863083503239947
2025-12-30 02:56:22.886086,Correct,0.8548969545943294,0.8548969545943294,0.07077269049848142,0.07433035490718884
2025-12-30 02:56:52.971882,Correct,0.85176005749944,0.85176005749944,0.04710921945377007,0.10113072304678973
2025-12-30 02:57:23.072538,Correct,0.8206373602975903,0.8206373602975903,0.027711454536110392,0.15165118516629905
2025-12-30 02:57:53.079754,Correct,0.8545262178733624,0.8545262178733624,0.02765540773520856,0.11781837439142903
2025-12-30 02:58:23.181743,Correct,0.9281722403732893,0.9281722403732893,0.020525345634874948,0.051302413991835494
2025-12-30 02:58:53.288267,Correct,0.8279769033556315,0.8279769033556315,0.022835154455181167,0.14918794218918713
2025-12-30 02:59:23.377750,Correct,0.8756230417978662,0.8756230417978662,0.01085101029582173,0.11352594790631172
2025-12-30 02:59:53.442089,Correct,0.9552127160954836,0.9552127160954836,0.021164187307264375,0.023623096597251925
2025-12-30 03:00:23.463324,Correct,0.8820988014218234,0.8820988014218234,0.022382275674165487,0.095518922904011
2025-12-30 03:00:53.528190,Correct,0.8567236752102602,0.8567236752102602,0.030773835212861287,0.11250248957687826
2025-12-30 03:01:23.639534,Correct,0.9053961324598473,0.9053961324598473,0.03763758933640537,0.05696627820374726
2025-12-30 03:01:53.677983,Correct,0.8842598653471991,0.8842598653471991,0.02294015767456953,0.09279997697823118
2025-12-30 03:02:23.747753,Bad head position,0.8439069962295767,0.0075,0.8439069962295767,0.1485930037704231
2025-12-30 03:02:53.764363,Correct,0.4157835290337172,0.4157835290337172,0.20384272689639832,0.3803737440698845
2025-12-30 03:03:23.823123,Correct,0.9223662029711377,0.9223662029711377,0.033859045641095584,0.04377475138776656
2025-12-30 03:03:53.841533,Correct,0.8669726500182259,0.8669726500182259,0.029922289760300976,0.10310506022147276
2025-12-30 03:04:23.851734,Correct,0.7225885927199891,0.7225885927199891,0.04049543033649341,0.23691597694351732
2025-12-30 03:04:53.938724,Correct,0.9105065032203897,0.9105065032203897,0.01696194281516246,0.07253155396444735
2025-12-30 03:05:24.009525,Correct,0.8509038323701336,0.8509038323701336,0.011462613483952038,0.13763355414591427
2025-12-30 03:05:54.106450,Bad head position,0.8582121212121213,0.011303030303030304,0.8582121212121213,0.13048484848484848
2025-12-30 03:06:24.234229,Correct,0.9655622956982519,0.9655622956982519,0.02277932097280336,0.011658383328944335
2025-12-30 03:06:54.320532,Correct,0.7371152667066418,0.7371152667066418,0.07551934236448521,0.18736539092887278
2025-12-30 03:07:24.370698,Correct,0.956361965327043,0.956361965327043,0.01744670020532828,0.026191334467628346
2025-12-30 03:07:54.435526,Correct,0.9001218777900106,0.9001218777900106,0.031172577572003174,0.06870554463798607
2025-12-30 03:08:24.468370,Correct,0.9407721127037383,0.9407721127037383,0.014501058675160024,0.044726828621101535
2025-12-30 03:08:54.568236,Correct,0.9602171647279283,0.9602171647279283,0.01749774879446551,0.02228508647760592
2025-12-30 03:09:24.611231,Correct,0.517838890581022,0.517838890581022,0.22874047687596605,0.25342063254301184
2025-12-30 03:09:54.642508,Correct,0.801788145760047,0.801788145760047,0.12831424652183174,0.06989760771812141
2025-12-30 03:10:24.720527,Correct,0.6879204227145403,0.0018181818181818182,0.6879204227145403,0.3102613954672779
2025-12-30 03:10:54.731971,Correct,0.8269120390878936,0.8269120390878936,0.06059274146164972,0.1124952194504565
2025-12-30 03:11:24.782526,Correct,0.8553980903600106,0.8553980903600106,0.03631885886244461,0.10828305077754484
2025-12-30 03:11:54.804302,Correct,0.846216877282275,0.846216877282275,0.04555254973565044,0.1082305729820745
2025-12-30 03:12:24.829465,Correct,0.8737558245162643,0.8737558245162643,0.01864660130518297,0.10759757417855294
2025-12-30 03:12:54.919094,Correct,0.8654360217549713,0.8654360217549713,0.021286384147973146,0.11327759409705568
2025-12-30 03:13:24.920268,Bad upperbody position,0.6377719052142087,0.324405548529652,0.03782254625613936,0.6377719052142087
2025-12-30 03:13:54.937959,Correct,0.8843867182550212,0.8843867182550212,0.01195477719056532,0.10365850455441304
2025-12-30 03:14:24.998928,Correct,0.9148796521000689,0.9148796521000689,0.028410979997117752,0.05670936790281304
2025-12-30 03:14:55.023806,Correct,0.9367372809659363,0.9367372809659363,0.04356341705335573,0.019699301980707733
2025-12-30 03:15:25.115253,Correct,0.8209463566227889,0.8209463566227889,0.04110826906210161,0.1379453743151093
2025-12-30 03:15:55.182179,Bad upperbody position,0.38461294419369274,0.38461294419369274,0.23356011137183316,0.3818269444344742
2025-12-30 03:16:25.242970,Correct,0.8695073203543828,0.8695073203543828,0.02647278346281723,0.10401989618279991
2025-12-30 03:16:55.322738,Correct,0.41733970261245334,0.24914829030372776,0.33351200708381884,0.41733970261245334
2025-12-30 03:17:25.389645,Correct,0.817948995602371,0.817948995602371,0.056933790571548355,0.1251172138260805
2025-12-30 03:17:55.456437,Correct,0.8627396223243978,0.8627396223243978,0.03190471946998541,0.10535565820561667
2025-12-30 03:18:25.473076,Correct,0.8492902820259958,0.8492902820259958,0.02009767040400406,0.13061204757000006
2025-12-30 03:18:55.534235,Correct,0.8729634523916132,0.8729634523916132,0.012772765712174798,0.11426378189621202
2025-12-30 03:19:25.540336,Bad head position,0.4754089596802322,0.2529951723377688,0.2715958679819989,0.4754089596802322
2025-12-30 03:19:55.571351,Correct,0.9782914763456918,0.9782914763456918,0.012832985562775123,0.008875538091532544
2025-12-30 03:20:25.572549,Correct,0.7720204286818901,0.7720204286818901,0.07882479685960819,0.14915477445850175
2025-12-30 03:20:55.579023,Correct,0.672195469821683,0.672195469821683,0.18507331017703377,0.14273122000128313
2025-12-30 03:21:25.721406,Correct,0.8701690823472944,0.8701690823472944,0.03547548647062418,0.09435543118208138
2025-12-30 03:21:55.804948,Bad head position,0.7838193277310924,0.07037114845938375,0.7838193277310924,0.14580952380952378
2025-12-30 03:22:25.893156,Bad head position,0.6795622394450805,0.28767660179418125,0.6795622394450805,0.03276115876073815
2025-12-30 03:22:55.984252,Correct,0.42739358555080564,0.42739358555080564,0.18506837190235298,0.3875380425468413
2025-12-30 03:23:26.005316,Bad upperbody position,0.515185856432125,0.20943222880811255,0.27538191475976237,0.515185856432125
2025-12-30 03:23:56.056616,Bad upperbody position,0.9422168132942326,0.004033333333333333,0.053749853372434014,0.9422168132942326
2025-12-30 03:24:26.093143,Correct,0.8312830566755872,0.8312830566755872,0.01739151823608767,0.15132542508832494
2025-12-30 03:24:56.114555,Correct,0.8534692821314372,0.8534692821314372,0.01893863396643461,0.127592083902128
2025-12-30 03:25:26.220448,Correct,0.8544833300665726,0.8544833300665726,0.016469020548089366,0.1290476493853377
2025-12-30 03:25:56.246170,Correct,0.8299521464033695,0.8299521464033695,0.023644920257582358,0.1464029333390483
2025-12-30 03:26:26.336982,Correct,0.8345976752451459,0.8345976752451459,0.025341819412645402,0.14006050534220854
2025-12-30 03:26:56.341102,Correct,0.8099989640745426,0.8099989640745426,0.029030261923076825,0.16097077400238052
2025-12-30 03:27:26.352590,Correct,0.8567012699634349,0.8567012699634349,0.029176179566991086,0.11412255046957391
2025-12-30 03:27:56.428957,Correct,0.8484574649517093,0.8484574649517093,0.023973171350945156,0.12756936369734537
2025-12-30 03:28:26.521837,Correct,0.8641453641868279,0.8641453641868279,0.05144165719414451,0.08441297861902727
2025-12-30 03:28:56.602443,Bad head position,0.5652510642951821,0.08167987567987568,0.5652510642951821,0.3530690600249424
2025-12-30 03:29:26.610551,Correct,0.8667677262454329,0.8667677262454329,0.04079474460950228,0.09243752914506478
2025-12-30 03:29:56.648408,Correct,0.8611282967856289,0.8611282967856289,0.038152578717517246,0.10071912449685358
2025-12-30 03:30:26.671328,Correct,0.8422616781202353,0.8422616781202353,0.04363462162591962,0.11410370025384489
2025-12-30 03:30:56.793269,Correct,0.6019113796581261,0.6019113796581261,0.18436497044498742,0.21372364989688625
2025-12-30 03:31:26.904125,Correct,0.8184550850265135,0.09502637795494935,0.086518537018537,0.8184550850265135
2025-12-30 03:31:56.992691,Correct,0.8736373750652977,0.8736373750652977,0.019798989521108097,0.10656363541359384
2025-12-30 03:32:27.041551,Correct,0.889860186517754,0.889860186517754,0.03990933278009325,0.07023048070215258
2025-12-30 03:32:57.146905,Correct,0.8430790885169683,0.8430790885169683,0.0149568395223652,0.14196407196066596
2025-12-30 03:33:27.270778,Correct,0.859763999858574,0.859763999858574,0.01833600338365733,0.12189999675776851
2025-12-30 03:33:57.363397,Correct,0.8256429501894124,0.8256429501894124,0.029795484603056123,0.14456156520753147
2025-12-30 03:34:27.398334,Correct,0.4891092794832172,0.4891092794832172,0.0824370017900959,0.428453718726687
2025-12-30 03:34:57.469864,Correct,0.8781228789449318,0.8781228789449318,0.03107100564851652,0.09080611540655148
2025-12-30 03:35:27.557779,Correct,0.8327932475738199,0.8327932475738199,0.062271623418585935,0.1049351290075942
2025-12-30 03:35:57.670139,Correct,0.8893541223715506,0.8893541223715506,0.028163700366034536,0.08248217726241457
2025-12-30 03:36:27.779152,Correct,0.9041471490662559,0.9041471490662559,0.0751178807531156,0.020734970180628136
2025-12-30 03:36:57.805577,Correct,0.8054330153607678,0.8054330153607678,0.028110925720911322,0.16645605891832077
2025-12-30 03:37:27.956012,Correct,0.8731434509566957,0.8731434509566957,0.01287371763445544,0.11398283140884864
2025-12-30 03:37:57.977222,Correct,0.8379402698891799,0.8379402698891799,0.011841910137926539,0.1502178199728933
2025-12-30 03:38:28.038108,Correct,0.7841776453575129,0.7841776453575129,0.04410299501945787,0.17171935962302926
2025-12-30 03:38:58.108417,Correct,0.8577450865620119,0.8577450865620119,0.017855028930775632,0.12439988450721211
2025-12-30 03:39:28.121343,Correct,0.8655654366309584,0.8655654366309584,0.012001418981089116,0.12243314438795234
